source_id,ra,dec,l,b,parallax,parallax_error,pmra,pmdec,phot_g_mean_mag,bp_rp,absolute_g_observed,recovery_probability,lookback_Myr,implied_velocity_km_s,in_velocity_window,is_runaway_candidate,false_positive_rate_at_separation
2063058510959096064,308.4468692853779,37.54252714816442,77.25603749535979,-1.542431721216296,0.6102412961259911,0.010903721,-2.5508055124938878,-8.636630280572833,10.527532,1.3272886,-0.5200434,1.0,2.288135593220339,33.197153119353814,True,True,0.04978165938864629
2069010545355048960,307.1700217676071,43.14956181240762,81.20826666577992,2.5528332355634094,0.5902500154250364,0.010480058,-3.2312956248627858,-1.930181425963435,9.742616,1.2873926,-1.3049593,1.0,1.694915254237288,18.776617191617053,True,True,0.08485499462943072
2062998828092126208,309.0758443822608,37.41741551981526,77.45475736963301,-2.0171258451655594,0.6791606050680803,0.014515574,-2.700517521811101,-7.472882628089376,8.7314415,0.86708546,-2.3161335,1.0,3.559322033898305,24.248271632160133,True,True,0.04978165938864629
2061225998728308992,305.79106008181566,39.00194687605333,77.22160503009219,1.0021762690568037,0.5676334386852496,0.019438017,-3.5106890014233914,-5.62407914771976,10.696428,1.3334608,-0.3511467,1.0,4.491525423728813,11.801521247151264,True,True,0.08485499462943072
2061129727045269248,305.9792459082781,38.46632290604657,76.86700447957517,0.5747134940803429,0.5383884545025378,0.010938337,-3.424399294988656,-5.9338381336143335,9.092234,1.074173,-1.9553413,1.0,4.661016949152542,13.594542851375735,True,True,0.04978165938864629
2063135751646636544,309.78703426917855,38.086926806729,78.32856746606751,-2.06017173213181,0.8121018567954227,0.011743257,1.351173411396171,-10.175487346283452,10.770121,1.9238806,-0.27745438,1.0,1.3559322033898304,54.7380864115558,True,True,0.04978165938864629
2061353546398982784,304.47646514682367,38.90156761801602,76.5592032637533,1.7874807570198217,0.5028244684065255,0.014577637,-6.0135874267162155,-7.659272972642939,10.93245,2.5220337,-0.1151247,1.0,2.11864406779661,36.102886121992256,True,True,0.04978165938864629
2056120592592132608,307.12617083175047,34.31866164761293,74.01977153106107,-2.5800095079418286,0.7212272143201374,0.03218493,-3.7712247429259897,-11.815029681319288,10.503649,3.9291859,-0.54392624,1.0,2.8813559322033897,58.166306200561976,True,True,0.006244424620874219
2071255988620715008,309.3051205100632,46.138857129564705,84.5196431122677,3.1031965181700922,0.5500136737101705,0.010845974,-0.3289453253417649,3.2761423398986516,9.180836,1.0329046,-1.8667393,1.0,1.9491525423728813,61.1055548196546,True,True,0.019555555555555555
2067366500590585216,307.04235606450396,40.04154379016116,78.62804234829326,0.8157121689754018,0.6916333427847886,0.014376171,-2.1156334919292368,-10.399940571650575,10.848313,2.4137192,-0.19926167,1.0,0.5084745762711864,46.92226341267589,True,True,0.20689655172413793
2061269158878023296,304.4070718071397,38.413408437934606,76.12445935823129,1.558581526441042,0.6915068628316,0.011730949,-4.239766579128534,-6.106317823679337,10.515287,2.0331745,-0.5322876,1.0,4.661016949152542,18.11431842235786,True,True,0.019555555555555555
2067688485700304000,306.5897478036788,41.37932816191562,79.51716019032764,1.8727283475068064,0.6446700686719768,0.02073314,-5.702343813673561,-4.065269089844682,7.0944066,1.4112864,-3.9531684,1.0,0.2542372881355932,23.098895129362916,True,True,0.20689655172413793
2067422232086593664,306.9919849050532,40.64538928271416,79.09614379651893,1.1991868808350234,0.6936518819746156,0.015165245,-2.866543691520208,-5.577341704753781,10.444053,2.4798613,-0.6035223,1.0,0.2542372881355932,9.759875926090164,False,False,0.20689655172413793
2067443500765982080,306.089472674073,39.767728576352624,77.98122659056105,1.2528055638733289,0.593062279205226,0.011464686,-3.213806519996117,-5.563573993674125,9.421841,1.5839396,-1.6257343,1.0,4.067796610169491,10.3299467225091,True,True,0.08485499462943072
2166825367518286592,313.3460552541768,47.12082901394456,87.01634500809884,1.5414060706167148,0.5803710513940588,0.028171202,1.1767870864889032,1.1199765540491589,10.4439945,2.4666538,-0.6035805,1.0,3.305084745762712,51.33204578668851,True,True,0.006244424620874219
2067498064030714368,306.36365920773756,40.40001133714829,78.61901867808473,1.445769958863805,0.5767869149020316,0.0114370445,-3.1487577959868984,-5.298397267115801,9.410727,1.7155008,-1.6368484,1.0,2.9661016949152543,8.267636503552225,False,False,0.13333333333333333
2061455285570327168,304.9676544509729,39.25135466179694,77.06321567278731,1.6693642299400546,0.48930952623241447,0.023037942,-4.871762881240545,-6.314411708765409,10.910785,3.160141,-0.13679028,1.0,2.6271186440677967,22.635595405934538,True,True,0.04978165938864629
2061732942313891968,303.35756266882777,38.97210471195717,76.13357846883068,2.550067915410468,0.5497817997000662,0.010869465,-4.830073343316537,-5.915569573216022,10.866076,0.68564606,-0.18149853,1.0,4.576271186440678,20.395789969595008,True,True,0.019555555555555555
