source_id,subgroup,mass,av_wp3,av_optical_only,av_nir_only,av_optical_minus_nir,residual_G,residual_BP,residual_RP,residual_J,residual_H,residual_Ks
2067827745718491136,CygOB2-B,2.973107784929584,6.369771186430672,6.835575792881285,6.770667962621189,0.06490783026009517,0.38593791652969617,0.4863701558656234,0.32121711090604027,0.12651556743666265,0.047950934454142016,0.057630606229558276
2067827913218883072,CygOB2-B,2.7500429702102966,6.136520890274539,7.181228659942465,7.1547907849547245,0.02643787498774053,0.8638987875630509,1.0903098836663367,0.7282887806474386,0.3305407685579717,0.13286778757557405,0.10311857210709444
2067827951876912896,CygOB2-C,2.7912760867837134,6.227653583250149,7.93285821452335,8.124403269721284,-0.19154505519793474,1.399969596876776,1.7934065687757361,1.1994004105077454,0.6557540104558569,0.29942288907143344,0.03152832714387525
2067828020596671104,CygOB2-A,8.511,6.355615465419144,6.767670294236883,6.629107811861417,0.1385624823754661,0.4139466422319306,0.4054298892656057,0.23969864580069775,0.04838855976871141,0.06045911398290518,0.07632548962951453
2067828054956406144,CygOB2-A,2.1256431058572582,5.458225221571363,6.287307756827824,6.171493026558861,0.11581473026896294,0.7122279094075576,0.8660804675909092,0.5397480535808273,0.2023782007172224,0.09657953007133326,0.14447092755074326
2067828089316149632,CygOB2-A,5.384607377749469,6.097712774321485,6.892585576949255,6.804400613067097,0.08818496388215813,0.6727680595303979,0.8728417148827861,0.4740377537121449,0.17887307822793877,0.13959261784008786,0.11619246487164717
2067828295474586624,CygOB2-A,2.3017175483559225,6.156276808388103,7.461801684020923,7.384033260745923,0.07776842327499978,1.0744711278968244,1.3713421681744626,0.9054605194413996,0.38552336599155174,0.1527201294127199,0.15666914481434913
2067828295474590848,CygOB2-B,2.9875125564222196,5.607447738125142,6.284247337034911,6.252617232758431,0.03163010427647972,0.5971989456715616,0.7032093753686253,0.43716736987317467,0.19383990043291235,0.10553468982954464,0.07117436807534884
2067828810870409472,CygOB2-A,3.1457262451764265,6.473944627504379,7.437418946716584,7.452943353627715,-0.015524406911130662,0.7963177303311527,1.0050749178816611,0.6725129114627069,0.3135308954902565,0.15439375785007162,0.0753237221089594
2067828982669365120,CygOB2-B,3.2629377913318214,6.014667719353502,6.268877854336046,6.172069530578138,0.09680832375790782,0.24153877916620536,0.250154886223008,0.16147855927412164,0.02809406186559918,0.030206461674271063,0.05403869604921131
2067829017029108608,CygOB2-A,2.12684767006618,5.421444065816481,5.7862739678451796,5.757614068861843,0.028659898983336873,0.3175234659782368,0.3849442494799945,0.23022210030404083,0.0775303087182739,0.07003347898953144,0.08340347118218158
2067829154468058368,CygOB2-A,2.6166979255624394,5.425779523243458,5.837424147719679,5.789847085471668,0.047577062248010726,0.3715218726948744,0.41892778252208035,0.26815526369339954,0.110743927932739,0.042093751460697895,0.06269842675151133
2067829425047454720,CygOB2-C,2.0292498113098114,5.017678340672628,5.779238924160248,5.995235580176046,-0.21599665601579776,0.6449088277885673,0.760978504446046,0.5435553841818596,0.2530568336374387,0.2641819943255702,
2067829463705724416,CygOB2-A,4.303633833240795,5.117593924803858,4.560238747370349,4.505241514280853,0.054997233089495445,-0.4406311659519706,-0.622067035798991,-0.3562351932723094,-0.19480562071153606,-0.08858011721250858,-0.06248888947099267
2067829601144600960,CygOB2-A,3.3785725812442386,6.49243105709201,7.274778683275939,7.313084762954445,-0.038306079678505967,0.6296571790234671,0.8491614114954653,0.5272269924029417,0.26728971059464496,0.11303158296538814,0.07476741791434528
2067829635504340992,CygOB2-A,10.557746008212934,6.54519618235092,7.4811933300756905,7.4386344898503705,0.04255884022532008,0.7692277255853502,1.0473733740193094,0.5550396414550014,0.23648774077686457,0.16778833714482888,0.14987234021995705
2067829704223814912,CygOB2-C,3.119402894780541,6.504617588397835,7.3028142139047265,7.351674294860253,-0.048860080955526186,0.6645450503488632,0.8066314174812587,0.5725889442858452,0.29389608235557957,0.12375855941803138,0.013073478324237452
