subgroup,family,R_V,alpha,calibration_lower_Msun,calibration_upper_Msun,window_status,absolute_95_edge_Msun,relative_95_plateau_edge_Msun_diagnostic,bright_plateau_completeness,raw_calibration_sources,membership_weighted_calibration_sources,observed_count_method,truth_age_nodes_Myr,truth_age_prior_weights,truth_age_log_marginal_likelihood,truth_age_posterior_weights,truth_age_posterior_mean_Myr,truth_age_prior_mean_Myr,truth_age_posterior_map_Myr,k_mle,k_median,k_lo68,k_hi68,k_lo95,k_hi95,poisson_chi_square,poisson_chi_square_df,poisson_chi_square_p,residual_spearman_rho,residual_trend_p,max_abs_pearson_residual,residual_gate_pass
CygOB2-A,PARSEC,3.1,2.3,2.0,8.0,corrected_no_absolute95_edge,,3.0,0.7981818181818184,397,341.93970078125005,membership_weighted_mass_posterior_soft_bins,[3.98107171],[1.],[-593.32210866],[1.],3.9810717055349696,3.9810717055349705,3.9810717055349696,1826.9688222855189,1707.9416026318736,1611.638689920892,1807.8464551255433,1522.5642628250012,1910.2568115220454,5.301062571527874,5,0.38025323709531256,-0.08571428571428573,0.8717434402332361,1.4531158583839419,True
CygOB2-A,PARSEC,3.1,2.6,2.0,8.0,corrected_no_absolute95_edge,,3.0,0.7981818181818184,397,341.93970078125005,membership_weighted_mass_posterior_soft_bins,[3.98107171],[1.],[-594.13588376],[1.],3.9810717055349696,3.9810717055349705,3.9810717055349696,2624.852050860765,2372.284904550701,2228.626382811313,2520.807587551562,2095.222453541363,2670.8221896781574,9.945141044132756,5,0.07680465711210324,0.3714285714285715,0.4684781341107872,2.4949945129060978,True
CygOB2-B,PARSEC,3.1,2.0,2.0,8.0,corrected_no_absolute95_edge,,5.5,0.8068865740740742,342,269.5376828125,membership_weighted_mass_posterior_soft_bins,[2.81838293 3.16227766 3.54813389],[0.66666667 0.22222222 0.11111111],[-491.85295508 -487.54274671 -485.997306  ],[0.01190208 0.29539381 0.69270411],3.4254687953383587,2.975887422251027,3.548133892335753,1369.7161190900435,1283.2911527997876,1201.8567500253694,1368.942969183542,1126.3090728712327,1457.9908908141954,17.416418323415353,5,0.003774149396051432,-0.7714285714285715,0.07239650145772594,2.569479638607293,False
CygOB2-B,PARSEC,3.1,2.3,2.0,8.0,corrected_no_absolute95_edge,,5.5,0.8068865740740742,342,269.5376828125,membership_weighted_mass_posterior_soft_bins,[2.81838293 3.16227766 3.54813389],[0.66666667 0.22222222 0.11111111],[-488.09707064 -484.15575475 -482.91100322],[0.02085239 0.35787088 0.62127673],3.3948301299816355,2.975887422251027,3.548133892335753,2045.471427766882,1855.1830091863585,1732.3917138122729,1986.275103057295,1613.3145592292965,2121.2364593874054,13.052644071304371,5,0.02289039910184634,-0.7142857142857143,0.11078717201166179,2.5129375169143415,True
CygOB2-B,PARSEC,3.1,2.6,2.0,8.0,corrected_no_absolute95_edge,,5.5,0.8068865740740742,342,269.5376828125,membership_weighted_mass_posterior_soft_bins,[2.81838293 3.16227766 3.54813389],[0.66666667 0.22222222 0.11111111],[-485.45151198 -481.97079114 -481.01256928],[0.03854762 0.41738249 0.54406989],3.3589540928209924,2.975887422251027,3.548133892335753,3018.37169058274,2604.06201458713,2413.2332834811496,2810.796054670637,2232.996311199723,3010.3362315579507,12.917469671800697,5,0.024164564204013705,-0.6,0.208,2.655038603826816,True
CygOB2-C,PARSEC,3.1,2.0,2.0,8.0,corrected_no_absolute95_edge,,4.25,0.7923863636363638,320,258.342820703125,membership_weighted_mass_posterior_soft_bins,[2.51188643],[1.],[-457.06361623],[1.],2.5118864315095824,2.511886431509583,2.5118864315095824,1362.3444991706392,1274.65241321194,1194.506747425255,1355.5633086243618,1118.6233670261831,1440.042376031781,3.3809070141584505,5,0.6414794400298234,-0.7142857142857143,0.11078717201166179,1.237740578657001,True
CygOB2-C,PARSEC,3.1,2.3,2.0,8.0,corrected_no_absolute95_edge,,4.25,0.7923863636363638,320,258.342820703125,membership_weighted_mass_posterior_soft_bins,[2.51188643],[1.],[-456.59114661],[1.],2.5118864315095824,2.511886431509583,2.5118864315095824,2073.969814112994,1873.2190982429665,1748.241239238438,1996.180118817577,1633.5502168959829,2124.5507158393575,4.410225659725183,5,0.49198402689733345,0.08571428571428573,0.8717434402332361,1.5216536991174585,True
CygOB2-C,PARSEC,3.1,2.6,2.0,8.0,corrected_no_absolute95_edge,,4.25,0.7923863636363638,320,258.342820703125,membership_weighted_mass_posterior_soft_bins,[2.51188643],[1.],[-457.27461633],[1.],2.5118864315095824,2.511886431509583,2.5118864315095824,3120.6905132715237,2665.851333691805,2466.0896826165113,2859.83805535791,2280.387477784161,3060.694373069555,10.5609349244008,5,0.06081482048677295,0.5428571428571429,0.26570262390670546,2.686201632991338,True
CygOB2-A,PARSEC,3.5,2.0,2.0,8.0,corrected_no_absolute95_edge,,3.75,0.809793906810036,402,343.509876953125,membership_weighted_mass_posterior_soft_bins,[3.54813389 3.98107171],[0.11111111 0.88888889],[-610.7760868  -607.79625392],[0.0063101 0.9936899],3.978339826715,3.9329675040683907,3.9810717055349696,1311.2667961049196,1251.5719695652788,1182.8934900815993,1324.136236885388,1119.4539044535093,1394.2911122723247,1.4571018995808742,5,0.9179665204518497,-0.028571428571428574,0.9571545189504373,1.0348415889994615,True
CygOB2-A,PARSEC,3.5,2.3,2.0,8.0,corrected_no_absolute95_edge,,3.75,0.809793906810036,402,343.509876953125,membership_weighted_mass_posterior_soft_bins,[3.54813389 3.98107171],[0.11111111 0.88888889],[-610.25705134 -608.88279191],[0.03065868 0.96934132],3.967798403617168,3.9329675040683907,3.9810717055349696,1922.2006283060591,1791.579085626072,1689.1820668523226,1900.4065024472488,1596.7570191139193,2004.2440052753122,5.173897999426839,5,0.39502837359030096,0.8285714285714287,0.04156268221574335,1.7517490116036585,False
CygOB2-A,PARSEC,3.5,2.6,2.0,8.0,corrected_no_absolute95_edge,,3.75,0.809793906810036,402,343.509876953125,membership_weighted_mass_posterior_soft_bins,[3.54813389 3.98107171],[0.11111111 0.88888889],[-611.93287622 -612.42768839],[0.17014085 0.82985915],3.9074112988065606,3.9329675040683907,3.9810717055349696,2794.4212371708186,2510.137344664068,2354.818820494527,2676.98635106882,2206.3320588904967,2837.150112512519,15.484358857012655,5,0.008481348171132401,0.942857142857143,0.004804664723032055,3.0787330654749323,False
CygOB2-B,PARSEC,3.5,2.0,2.0,8.0,corrected_no_absolute95_edge,,5.75,0.806827485380117,330,258.56326171875,membership_weighted_mass_posterior_soft_bins,[2.23872114 2.51188643 2.81838293],[0.11111111 0.22222222 0.66666667],[-474.91487065 -470.86852854 -467.77078841],[1.29619207e-04 1.48252972e-02 9.85045084e-01],2.813763894264652,2.6858657321304706,2.818382931264455,1531.340899486525,1418.6419461155153,1329.0915051174563,1514.1863468846284,1246.0397873071715,1609.725841552519,26.807769888499795,5,6.217531066835731e-05,-0.8285714285714287,0.04156268221574335,4.55052728912652,False
CygOB2-B,PARSEC,3.5,2.3,2.0,8.0,corrected_no_absolute95_edge,,5.75,0.806827485380117,330,258.56326171875,membership_weighted_mass_posterior_soft_bins,[2.23872114 2.51188643 2.81838293],[0.11111111 0.22222222 0.66666667],[-471.65402944 -467.68558504 -464.89025337],[1.88599577e-04 1.99546546e-02 9.79856746e-01],2.812157575522255,2.6858657321304706,2.818382931264455,2324.451877734395,2068.792476181299,1931.4596286563865,2219.423964474914,1801.9655156039873,2368.4329235508976,23.457652243635838,5,0.0002759069010085364,-0.6571428571428573,0.1561749271137024,4.534516963519959,False
CygOB2-B,PARSEC,3.5,2.6,2.0,8.0,corrected_no_absolute95_edge,,5.75,0.806827485380117,330,258.56326171875,membership_weighted_mass_posterior_soft_bins,[2.23872114 2.51188643 2.81838293],[0.11111111 0.22222222 0.66666667],[-469.32495984 -465.40244394 -462.94381949],[2.74298778e-04 2.77192119e-02 9.72006489e-01],2.8097280893262138,2.6858657321304706,2.818382931264455,3484.410596712591,2919.081657952406,2699.0478836474776,3157.0294458869985,2484.4127812379415,3390.125527084988,24.84050005855361,5,0.00014956913241300664,-0.6571428571428573,0.1561749271137024,4.735058465946098,False
CygOB2-C,PARSEC,3.5,2.0,2.0,8.0,corrected_no_absolute95_edge,,5.0,0.7938518518518519,300,243.577280859375,membership_weighted_mass_posterior_soft_bins,[1.99526231 2.23872114 2.51188643],[0.66666667 0.22222222 0.11111111],[-423.5585853  -421.46775749 -421.44170861],[0.1967963  0.53079967 0.27240403],2.2652206710775884,2.1067669553843924,2.238721138568338,1448.5947937845656,1338.6080770076173,1252.6806094985636,1432.5641250419562,1167.818021775339,1527.898356818955,5.945982650112061,5,0.31151058380479146,-0.2571428571428572,0.6227871720116619,1.926268324755885,True
CygOB2-C,PARSEC,3.5,2.3,2.0,8.0,corrected_no_absolute95_edge,,5.0,0.7938518518518519,300,243.577280859375,membership_weighted_mass_posterior_soft_bins,[1.99526231 2.23872114 2.51188643],[0.66666667 0.22222222 0.11111111],[-422.89680133 -421.30303535 -421.75744418],[0.31630119 0.51897131 0.1647275 ],2.206712657325033,2.1067669553843924,2.238721138568338,2248.011029304654,1993.6230199976103,1856.0369040334683,2139.281223513538,1728.025019093159,2289.7557754926906,8.222315797256243,5,0.14440150019631406,-0.08571428571428573,0.8717434402332361,1.60333999179264,True
CygOB2-C,PARSEC,3.5,2.6,2.0,8.0,corrected_no_absolute95_edge,,5.0,0.7938518518518519,300,243.577280859375,membership_weighted_mass_posterior_soft_bins,[1.99526231 2.23872114 2.51188643],[0.66666667 0.22222222 0.11111111],[-423.06834997 -422.02074981 -422.97183214],[0.46864265 0.44533571 0.08602164],2.14812407714809,2.1067669553843924,1.9952623149688788,3457.436190377512,2869.6091161661834,2643.226387196146,3107.457331611672,2432.514710731535,3345.9497244255194,15.558943671201302,5,0.008222897234893176,0.3714285714285715,0.4684781341107872,2.622232791861495,False
CygOB2-A,MIST,3.0,2.0,2.0,8.0,corrected_no_absolute95_edge,,3.0,0.7966176470588238,387,326.109715625,membership_weighted_mass_posterior_soft_bins,[4.00866718],[1.],[-560.73776047],[1.],4.008667176273026,4.008667176273027,4.008667176273026,1180.319222373881,1128.5826519320558,1066.5893078313948,1195.8756528988865,1008.7506010399802,1260.7180969113115,16.333524558746692,5,0.005953632068640105,-0.8285714285714287,0.04156268221574335,2.7580646762136953,False
CygOB2-A,MIST,3.0,2.3,2.0,8.0,corrected_no_absolute95_edge,,3.0,0.7966176470588238,387,326.109715625,membership_weighted_mass_posterior_soft_bins,[4.00866718],[1.],[-556.75063851],[1.],4.008667176273026,4.008667176273027,4.008667176273026,1714.3789078519853,1604.1078117937031,1513.1505083037168,1702.0937312250655,1427.455056247216,1796.8985938106641,9.220002890280675,5,0.10060424601879053,-0.5428571428571429,0.26570262390670546,2.0559828471528614,True
CygOB2-A,MIST,3.0,2.6,2.0,8.0,corrected_no_absolute95_edge,,3.0,0.7966176470588238,387,326.109715625,membership_weighted_mass_posterior_soft_bins,[4.00866718],[1.],[-555.09345861],[1.],4.008667176273026,4.008667176273027,4.008667176273026,2458.2190989205164,2224.932287778088,2090.1876271027613,2368.604792767486,1962.912786331894,2507.8360387075045,7.948944610317095,5,0.1590719275093021,-0.4285714285714286,0.3965014577259473,1.7868611532307241,True
CygOB2-B,MIST,3.0,2.0,2.0,8.0,corrected_no_absolute95_edge,,5.25,0.8120410628019323,344,270.56515,membership_weighted_mass_posterior_soft_bins,[3.18053369 3.57067235 4.00866718],[0.66666667 0.22222222 0.11111111],[-492.13697644 -489.545772   -485.79939549],[0.01003146 0.04462606 0.94534249],3.9808138083913964,3.359245999710598,4.008667176273026,1286.1125034674342,1211.5852624631625,1137.822559045103,1289.5641302247784,1069.868120588527,1368.811907203494,16.896973070442975,5,0.004699392311470627,-0.942857142857143,0.004804664723032055,3.3190752387464246,False
CygOB2-B,MIST,3.0,2.3,2.0,8.0,corrected_no_absolute95_edge,,5.25,0.8120410628019323,344,270.56515,membership_weighted_mass_posterior_soft_bins,[3.18053369 3.57067235 4.00866718],[0.66666667 0.22222222 0.11111111],[-488.21930152 -485.83090257 -482.55531341],[0.01898204 0.06894301 0.91207495],3.9627508279809787,3.359245999710598,4.008667176273026,1895.1786060948482,1734.5536685919628,1623.2490716947693,1850.8092857744828,1521.2966834363558,1968.6698451424763,11.871889783519348,5,0.03658598371762504,-0.7714285714285715,0.07239650145772594,3.084861324743817,False
CygOB2-B,MIST,3.0,2.6,2.0,8.0,corrected_no_absolute95_edge,,5.25,0.8120410628019323,344,270.56515,membership_weighted_mass_posterior_soft_bins,[3.18053369 3.57067235 4.00866718],[0.66666667 0.22222222 0.11111111],[-485.54574773 -483.38368226 -480.71014284],[0.04018946 0.11640297 0.84340756],3.924401035086695,3.359245999710598,4.008667176273026,2757.650180242568,2413.1052805574977,2244.9735456901,2587.8849202560705,2086.3611003387537,2768.8452101202597,11.326686769527958,5,0.04527397431897363,-0.6,0.208,3.074788787189018,False
CygOB2-C,MIST,3.0,2.0,2.0,8.0,corrected_no_absolute95_edge,,4.25,0.7935971014492755,326,264.30753125,membership_weighted_mass_posterior_soft_bins,[2.83302235 3.18053369],[0.11111111 0.88888889],[-472.19930232 -471.65233824],[0.06745821 0.93254179],3.1570911940914144,3.1419213168770317,3.180533688329517,1265.070587595227,1190.5135466274255,1117.7100963535404,1268.9827600233536,1049.1695866773732,1349.320283827742,1.8322704130933558,5,0.8718325531305454,0.14285714285714288,0.7871720116618076,0.9431864632430162,True
CygOB2-C,MIST,3.0,2.3,2.0,8.0,corrected_no_absolute95_edge,,4.25,0.7935971014492755,326,264.30753125,membership_weighted_mass_posterior_soft_bins,[2.83302235 3.18053369],[0.11111111 0.88888889],[-472.3314209  -472.75547954],[0.16038276 0.83961724],3.1247988592193763,3.1419213168770317,3.180533688329517,1903.3575719115045,1736.8286733515024,1624.2092146399245,1857.1097371399405,1515.8756509026543,1976.5866997995802,5.761079158944327,5,0.33016546013442816,0.7142857142857143,0.11078717201166179,2.0127453042497314,True
CygOB2-C,MIST,3.0,2.6,2.0,8.0,corrected_no_absolute95_edge,,4.25,0.7935971014492755,326,264.30753125,membership_weighted_mass_posterior_soft_bins,[2.83302235 3.18053369],[0.11111111 0.88888889],[-473.76187944 -475.27879826],[0.36296395 0.63703605],3.054399598217562,3.1419213168770317,3.180533688329517,2844.492606145045,2468.4343847876958,2287.4015571703767,2653.9568040182626,2122.0668158579288,2849.51662280715,14.501813021277282,5,0.012717234669765671,0.8285714285714287,0.04156268221574335,3.1863874941400625,False
CygOB2-A,MIST,3.1,2.0,2.0,8.0,corrected_no_absolute95_edge,,3.0,0.7985606060606063,386,328.651035546875,membership_weighted_mass_posterior_soft_bins,[4.00866718],[1.],[-567.96527399],[1.],4.008667176273026,4.008667176273027,4.008667176273026,1198.554374293524,1146.8620210705683,1082.836861760036,1213.759078511744,1021.1059264331917,1275.4708779923892,10.452686986958696,5,0.06337879666697162,-0.7714285714285715,0.07239650145772594,2.0118340344461814,True
CygOB2-A,MIST,3.1,2.3,2.0,8.0,corrected_no_absolute95_edge,,3.0,0.7985606060606063,386,328.651035546875,membership_weighted_mass_posterior_soft_bins,[4.00866718],[1.],[-564.9667289],[1.],4.008667176273026,4.008667176273027,4.008667176273026,1741.5564787390294,1630.7372952402045,1536.0266464183803,1728.272715737519,1445.5788118140033,1819.9495575174076,5.438198734632503,5,0.3647702123817311,-0.48571428571428577,0.3287230320699708,1.7425394400649494,True
CygOB2-A,MIST,3.1,2.6,2.0,8.0,corrected_no_absolute95_edge,,3.0,0.7985606060606063,386,328.651035546875,membership_weighted_mass_posterior_soft_bins,[4.00866718],[1.],[-564.31246847],[1.],4.008667176273026,4.008667176273027,4.008667176273026,2498.018181719444,2262.1188656975733,2120.4814483528567,2405.8738927702407,1986.7539122173478,2540.773383178185,6.336923342798913,5,0.2748011582288694,-0.2,0.7040000000000001,1.6457835318533554,True
CygOB2-B,MIST,3.1,2.0,2.0,8.0,corrected_no_absolute95_edge,,5.5,0.8112121212121214,342,268.95979492187496,membership_weighted_mass_posterior_soft_bins,[3.18053369 3.57067235],[0.77777778 0.22222222],[-488.5320171  -485.61937778],[0.1597786 0.8402214],3.5083365385991914,3.267231167716875,3.5706723455726257,1335.2759193404975,1254.4218499854678,1176.2211290701362,1337.172016099599,1099.2333222621264,1417.9492912599924,21.877783213307097,5,0.0005523604713936318,-0.8285714285714287,0.04156268221574335,3.841433993129126,False
CygOB2-B,MIST,3.1,2.3,2.0,8.0,corrected_no_absolute95_edge,,5.5,0.8112121212121214,342,268.95979492187496,membership_weighted_mass_posterior_soft_bins,[3.18053369 3.57067235],[0.77777778 0.22222222],[-485.05112617 -482.38885472],[0.19631159 0.80368841],3.49408360430375,3.267231167716875,3.5706723455726257,1980.8206579791424,1803.8157225262353,1685.8831932464182,1929.490951709837,1570.7114146692938,2051.9686997795725,16.983617234338954,5,0.004530972366891647,-0.7714285714285715,0.07239650145772594,3.6567181228755157,False
CygOB2-B,MIST,3.1,2.6,2.0,8.0,corrected_no_absolute95_edge,,5.5,0.8112121212121214,342,268.95979492187496,membership_weighted_mass_posterior_soft_bins,[3.18053369 3.57067235],[0.77777778 0.22222222],[-482.83944669 -480.44231866],[0.24151983 0.75848017],3.4764461223899774,3.267231167716875,3.5706723455726257,2900.7244943836913,2520.171128022414,2335.709219610407,2709.947063356784,2162.7593077113443,2901.638842244706,16.40276841308697,5,0.005783461114702914,-0.3142857142857143,0.5440932944606415,3.658375672966783,False
CygOB2-C,MIST,3.1,2.0,2.0,8.0,corrected_no_absolute95_edge,,4.25,0.7973000000000002,324,260.750342578125,membership_weighted_mass_posterior_soft_bins,[3.18053369],[1.],[-464.84295489],[1.],3.180533688329517,3.180533688329518,3.180533688329517,1276.6938338645627,1200.522554260046,1124.4111053562583,1278.8319388413497,1056.4892690182776,1353.9006802069177,1.9578849700463667,5,0.854941239593398,0.8285714285714287,0.04156268221574335,1.12623487035929,False
CygOB2-C,MIST,3.1,2.3,2.0,8.0,corrected_no_absolute95_edge,,4.25,0.7973000000000002,324,260.750342578125,membership_weighted_mass_posterior_soft_bins,[3.18053369],[1.],[-466.43325673],[1.],3.180533688329517,3.180533688329518,3.180533688329517,1920.3844336208708,1748.233604996502,1633.772267671345,1868.210597187061,1530.716609216838,1980.2869739077687,7.432852186611608,5,0.19038676899083215,0.942857142857143,0.004804664723032055,2.2555500159937893,False
CygOB2-C,MIST,3.1,2.6,2.0,8.0,corrected_no_absolute95_edge,,4.25,0.7973000000000002,324,260.750342578125,membership_weighted_mass_posterior_soft_bins,[3.18053369],[1.],[-469.45132618],[1.],3.180533688329517,3.180533688329518,3.180533688329517,2852.662621693321,2470.873561300939,2293.001042491055,2655.9006155393736,2130.256084005911,2830.494542718832,18.850778880727077,5,0.002049094764594,0.942857142857143,0.004804664723032055,3.5410270494205958,False
CygOB2-A,MIST,3.5,2.0,2.0,8.0,corrected_no_absolute95_edge,,3.5,0.8031250000000002,388,332.296476171875,membership_weighted_mass_posterior_soft_bins,[4.00866718],[1.],[-584.28708491],[1.],4.008667176273026,4.008667176273027,4.008667176273026,1266.9748747542922,1209.2883502185468,1142.6545132640115,1279.4893234386245,1076.8894506379538,1346.8585843759581,3.617709468047142,5,0.605656271204075,-0.4285714285714286,0.3965014577259473,1.5496560700670345,True
CygOB2-A,MIST,3.5,2.3,2.0,8.0,corrected_no_absolute95_edge,,3.5,0.8031250000000002,388,332.296476171875,membership_weighted_mass_posterior_soft_bins,[4.00866718],[1.],[-583.93138835],[1.],4.008667176273026,4.008667176273027,4.008667176273026,1853.8169932433561,1728.7105808270173,1629.9864775428339,1832.0225537469676,1534.016888830772,1931.6810398757,4.247672415063645,5,0.5143357912124783,0.2571428571428572,0.6227871720116619,1.3758351298614018,True
CygOB2-A,MIST,3.5,2.6,2.0,8.0,corrected_no_absolute95_edge,,3.5,0.8031250000000002,388,332.296476171875,membership_weighted_mass_posterior_soft_bins,[4.00866718],[1.],[-585.9304971],[1.],4.008667176273026,4.008667176273027,4.008667176273026,2676.853080574746,2407.8902981401193,2257.261243272443,2562.9420838407154,2113.9621888651395,2716.216792641731,11.329627172112481,5,0.045222266468727804,0.7714285714285715,0.07239650145772594,2.387779339620845,True
CygOB2-B,MIST,3.5,2.0,2.0,8.0,corrected_no_absolute95_edge,,5.75,0.8039400584795321,332,259.6202546875,membership_weighted_mass_posterior_soft_bins,[2.52348077 2.83302235 3.18053369 3.57067235],[0.55555556 0.22222222 0.11111111 0.11111111],[-474.33825214 -470.02659857 -465.89355091 -464.41978593],[1.99153030e-04 5.93983336e-03 1.85226900e-01 8.08634113e-01],3.493818101926432,2.781628287424367,3.5706723455726257,1454.4805713536996,1352.1352708673053,1266.2234067189097,1443.0699153171565,1187.613021289168,1534.0507289471873,13.398295159224574,5,0.019918913393488905,-0.8285714285714287,0.04156268221574335,3.1115956851810895,False
CygOB2-B,MIST,3.5,2.3,2.0,8.0,corrected_no_absolute95_edge,,5.75,0.8039400584795321,332,259.6202546875,membership_weighted_mass_posterior_soft_bins,[2.52348077 2.83302235 3.18053369 3.57067235],[0.55555556 0.22222222 0.11111111 0.11111111],[-471.09412885 -467.11135229 -463.47244261 -462.08497126],[4.83935112e-04 1.03883126e-02 1.97639345e-01 7.91488407e-01],3.4853958853727502,2.781628287424367,3.5706723455726257,2181.9162817277825,1957.1311190242,1825.0107538745704,2095.7714907873888,1705.128269014613,2235.1392185791883,10.63983929105292,5,0.05900747741446358,-0.7714285714285715,0.07239650145772594,3.002782372334382,False
CygOB2-B,MIST,3.5,2.6,2.0,8.0,corrected_no_absolute95_edge,,5.75,0.8039400584795321,332,259.6202546875,membership_weighted_mass_posterior_soft_bins,[2.52348077 2.83302235 3.18053369 3.57067235],[0.55555556 0.22222222 0.11111111 0.11111111],[-468.72682766 -465.14934961 -462.07040249 -460.7739223 ],[0.00135202 0.0193519  0.21031166 0.76898442],3.4729308799870844,2.781628287424367,3.5706723455726257,3231.747584679984,2744.1940280302388,2535.300941938131,2962.0117205490665,2346.6120086706464,3174.5771508947814,12.223721634068603,5,0.03184759440413643,-0.08571428571428573,0.8717434402332361,3.1094867704074556,False
